Time (s),Heat Release Rate (kW),Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
4983,54.88,0.13,72.175,0.20939,0.0004378,5.7e-06,-0.066354,0.015
4984,54.61,0.04,72.115,0.20939,0.0004382,5.7e-06,-0.074367,0.016
4985,55.95,0.07,72.073,0.20939,0.0004382,5.7e-06,-0.079243,0.014
4986,55.32,0.06,72.17,0.20939,0.0004376,5.8e-06,-0.084037,0.014
4987,54.25,0.06,72.017,0.20939,0.0004371,5.8e-06,-0.083543,0.014
4988,64.17,0.12,72.081,0.20938,0.0004368,5.8e-06,-0.076696,0.013
4989,61.56,0.16,72.06,0.20938,0.0004364,5.7e-06,-0.080034,0.012
4990,56.72,0,72.001,0.20939,0.0004356,5.7e-06,-0.079801,0.014
4991,55.74,0.09,71.863,0.20939,0.0004352,5.7e-06,-0.073402,0.014
4992,61.6,0.14,71.776,0.20938,0.0004352,5.7e-06,-0.066377,0.013
4993,59.73,0.12,71.713,0.20939,0.0004352,5.7e-06,-0.078259,0.013
4994,49.53,0.08,71.766,0.20939,0.0004354,5.8e-06,-0.07457,0.013
4995,48.17,0.08,71.818,0.20939,0.0004359,5.8e-06,-0.069228,0.015
4996,50.52,0.05,71.644,0.20939,0.0004364,5.9e-06,-0.068018,0.013
4997,47.94,0.06,71.769,0.20939,0.0004364,5.9e-06,-0.058707,0.012
4998,64.09,0.01,71.965,0.20938,0.000437,6e-06,-0.065264,0.012
4999,54.42,0.01,72.131,0.20939,0.0004374,6.1e-06,-0.075573,0.01
5000,47.15,0.08,72.232,0.20939,0.0004377,6.1e-06,-0.079066,0.012
5001,53.76,0.16,72.41,0.20939,0.0004382,6.1e-06,-0.081306,0.011
5002,59.98,0.08,72.436,0.20939,0.0004379,6e-06,-0.076396,0.012
5003,64.68,0.06,72.552,0.20938,0.0004375,6e-06,-0.081465,0.009
5004,58.99,-0.02,72.515,0.20939,0.0004369,5.9e-06,-0.077961,0.011
5005,44.17,0.14,72.516,0.2094,0.000436,5.8e-06,-0.079577,0.013
5006,41.57,-0,72.646,0.2094,0.0004352,5.8e-06,-0.075557,0.011
5007,38.56,0.14,72.647,0.2094,0.0004343,5.7e-06,-0.074559,0.011
5008,60.31,0.14,72.576,0.20939,0.0004339,5.6e-06,-0.076989,0.01
5009,42.55,0.07,72.529,0.2094,0.0004334,5.5e-06,-0.079228,0.009
5010,25.26,0.13,72.538,0.20941,0.0004334,5.5e-06,-0.083621,0.01
5011,36.31,0.08,72.632,0.2094,0.0004334,5.5e-06,-0.08712,0.011
5012,45.37,0.05,72.969,0.2094,0.0004342,5.6e-06,-0.087035,0.011
5013,37.75,0.06,73.288,0.2094,0.0004345,5.7e-06,-0.090809,0.012
5014,40.45,0.05,73.317,0.2094,0.000435,5.9e-06,-0.095147,0.012
5015,55.73,0.08,73.339,0.20939,0.000436,6e-06,-0.091371,0.014
5016,56.84,0.05,73.218,0.20939,0.0004363,6e-06,-0.087349,0.013
5017,61.04,0.05,73.265,0.20939,0.0004363,6.1e-06,-0.078931,0.014
5018,54.93,0.11,73.183,0.20939,0.0004367,6.1e-06,-0.067536,0.014
5019,67.78,0.05,73.206,0.20938,0.0004364,6.1e-06,-0.072942,0.014
5020,47.77,-0.01,73.134,0.2094,0.0004361,6e-06,-0.080117,0.014
5021,52,0.14,72.953,0.20939,0.0004354,5.8e-06,-0.077217,0.013
5022,38.95,0.05,72.634,0.2094,0.0004355,5.7e-06,-0.078772,0.012
5023,39.71,0,72.331,0.2094,0.0004357,5.6e-06,-0.085976,0.013
5024,47.02,0.12,72.422,0.2094,0.0004354,5.6e-06,-0.087554,0.012
5025,49.63,0.08,72.544,0.20939,0.0004355,5.6e-06,-0.086127,0.009
5026,43.98,0.07,72.594,0.2094,0.0004359,5.7e-06,-0.080243,0.009
5027,38.98,0.05,72.474,0.2094,0.0004358,5.7e-06,-0.076966,0.01
5028,52.16,0.02,72.396,0.20939,0.0004361,5.8e-06,-0.074177,0.01
5029,50.21,0.03,72.435,0.20939,0.0004362,5.8e-06,-0.068268,0.01
5030,51.29,0.05,72.502,0.20939,0.0004359,5.9e-06,-0.064128,0.012
5031,58.66,0.11,72.549,0.20939,0.0004364,5.9e-06,-0.061875,0.011
5032,51.02,0.06,72.407,0.20939,0.0004371,5.9e-06,-0.070128,0.009
5033,39.7,0.11,72.121,0.2094,0.0004371,5.7e-06,-0.06552,0.011
5034,44.89,0.18,71.917,0.2094,0.0004363,5.7e-06,-0.057755,0.01
5035,37.88,0.09,71.766,0.2094,0.0004363,5.8e-06,-0.058499,0.01
5036,33.2,0.07,71.749,0.20941,0.0004357,5.7e-06,-0.055961,0.008
5037,51.88,0,71.729,0.20939,0.0004366,5.7e-06,-0.057319,0.008
5038,59.98,0.07,71.634,0.20938,0.0004369,5.7e-06,-0.062276,0.009
5039,55.25,0.05,71.549,0.20939,0.000437,5.7e-06,-0.069816,0.009
5040,53.36,0.08,71.685,0.20939,0.0004362,5.7e-06,-0.076037,0.008
5041,47.29,0.11,71.598,0.2094,0.0004348,5.5e-06,-0.078761,0.01
5042,41.73,0.08,71.729,0.2094,0.0004339,5.4e-06,-0.07754,0.008
5043,36.53,0.03,72.013,0.2094,0.0004336,5.3e-06,-0.07729,0.008
5044,46.43,-0.01,72.069,0.2094,0.000433,5.2e-06,-0.073931,0.008
5045,44.2,0.07,71.962,0.2094,0.0004327,5.2e-06,-0.074442,0.01
5046,35.32,0.01,71.871,0.20941,0.0004324,5.2e-06,-0.07597,0.011
5047,56.3,0.08,71.833,0.20939,0.0004329,5.1e-06,-0.068366,0.012
5048,42.09,0.22,71.862,0.2094,0.0004327,5.1e-06,-0.070636,0.012
5049,38.99,0.13,71.808,0.2094,0.0004323,5e-06,-0.078398,0.011
5050,38.62,0.03,71.621,0.2094,0.0004321,5e-06,-0.075838,0.009
5051,40.97,0.02,71.564,0.2094,0.0004327,5e-06,-0.082565,0.009
5052,41.22,0.06,71.473,0.2094,0.0004327,5e-06,-0.087836,0.011
5053,40.81,0.07,71.295,0.2094,0.0004333,5.1e-06,-0.091759,0.01
5054,37.17,0.03,71.189,0.2094,0.0004332,5.2e-06,-0.091479,0.009
5055,50.72,0.05,71.138,0.20939,0.0004326,5.3e-06,-0.092284,0.009
5056,49.73,-0,71.126,0.20939,0.0004315,5.3e-06,-0.082666,0.01
5057,51.08,0.15,71.13,0.20939,0.0004306,5.2e-06,-0.079455,0.008
5058,30.89,0.11,71.146,0.20941,0.0004298,5e-06,-0.079627,0.006
5059,27.1,0.12,71.121,0.20941,0.0004291,4.9e-06,-0.077562,0.008
5060,32.77,0.04,71.043,0.20941,0.0004288,4.8e-06,-0.082114,0.007
5061,30.78,0.03,71.054,0.20941,0.0004286,4.7e-06,-0.087708,0.008
5062,23.04,0.06,71.113,0.20942,0.000428,4.8e-06,-0.089365,0.009
5063,33.42,0.03,71.272,0.20941,0.000428,4.8e-06,-0.086433,0.007
5064,35.43,0,71.406,0.20941,0.0004279,4.7e-06,-0.07995,0.008
5065,30.28,0.07,71.575,0.20941,0.0004276,4.8e-06,-0.075255,0.01
5066,38.57,0,71.775,0.2094,0.000428,4.9e-06,-0.063594,0.011
5067,33.04,0.11,71.793,0.20941,0.0004288,5e-06,-0.074644,0.011
5068,38.12,0.13,71.889,0.2094,0.0004297,5e-06,-0.077734,0.009
5069,46.7,0.03,71.885,0.2094,0.0004305,5e-06,-0.091245,0.012
5070,45.87,0.11,71.861,0.2094,0.0004303,5e-06,-0.090769,0.01
5071,44.36,0.02,71.934,0.2094,0.0004309,5.1e-06,-0.084115,0.009
5072,39.26,0.08,71.925,0.2094,0.0004315,5.2e-06,-0.089079,0.008
5073,40.26,0.08,71.905,0.2094,0.0004316,5.2e-06,-0.079895,0.008
5074,41.26,0.1,71.807,0.2094,0.000431,5.1e-06,-0.073755,0.008
5075,37.02,0.14,71.867,0.2094,0.0004308,5.1e-06,-0.071208,0.008
5076,33.7,0.06,71.756,0.20941,0.0004304,5e-06,-0.085763,0.008
5077,33.39,0.02,71.758,0.20941,0.0004305,5.2e-06,-0.092469,0.007
5078,25.6,-0.01,71.723,0.20941,0.0004312,5.3e-06,-0.090799,0.008
5079,40.57,0.14,71.821,0.2094,0.0004322,5.4e-06,-0.085981,0.009
5080,31.89,0.05,71.875,0.20941,0.0004336,5.6e-06,-0.082591,0.011
5081,40.87,0.03,71.923,0.2094,0.0004349,5.6e-06,-0.08141,0.011
5082,55.74,0.03,71.847,0.20939,0.0004359,5.8e-06,-0.080179,0.009
5083,70.17,0.18,71.869,0.20938,0.0004369,5.9e-06,-0.075818,0.009
5084,73.38,0.03,72.019,0.20937,0.0004376,6e-06,-0.067449,0.01
5085,47.21,0.06,72.062,0.20939,0.0004374,6e-06,-0.070698,0.012
5086,56.61,0.01,72.309,0.20939,0.0004365,6e-06,-0.075391,0.01
5087,60.67,0.01,72.261,0.20938,0.0004368,5.9e-06,-0.07999,0.009
5088,46.7,-0.04,72.243,0.2094,0.0004371,6e-06,-0.086842,0.01
5089,48.07,-0,72.267,0.20939,0.0004375,6e-06,-0.089556,0.01
5090,61.28,0.04,72.347,0.20938,0.0004377,6e-06,-0.089199,0.009
5091,53.88,0.18,72.269,0.20939,0.0004377,6.2e-06,-0.093223,0.013
5092,58.45,0.01,72.518,0.20939,0.0004381,6.2e-06,-0.087233,0.012
5093,44.93,0.05,72.543,0.2094,0.0004383,6.2e-06,-0.081566,0.012
5094,60,0.02,72.511,0.20938,0.0004388,6.2e-06,-0.083078,0.012
5095,54.13,0.1,72.474,0.20939,0.0004383,6.1e-06,-0.07873,0.012
5096,56.65,0.12,72.175,0.20939,0.0004386,6e-06,-0.074112,0.012
5097,61.56,-0.03,72.276,0.20938,0.0004378,5.9e-06,-0.077916,0.012
5098,71.16,0.06,72.26,0.20938,0.000437,5.9e-06,-0.08382,0.009
5099,54.68,0.2,72.304,0.20939,0.0004362,5.8e-06,-0.087368,0.012
5100,48.89,0.03,72.345,0.20939,0.0004358,5.8e-06,-0.086047,0.012
5101,45.5,0.08,72.269,0.2094,0.0004355,5.8e-06,-0.083794,0.011
5102,43.09,0.05,71.845,0.2094,0.0004352,5.8e-06,-0.075786,0.01
5103,52.42,-0.03,71.562,0.20939,0.0004346,5.7e-06,-0.078429,0.012
5104,51.26,0.09,71.507,0.20939,0.0004346,5.5e-06,-0.089867,0.011
5105,49.35,0.06,71.282,0.20939,0.0004349,5.5e-06,-0.097595,0.009
5106,54.04,0.15,71.288,0.20939,0.0004351,5.5e-06,-0.086154,0.009
5107,55.18,0.07,71.067,0.20939,0.0004358,5.5e-06,-0.085255,0.009
5108,49.81,0.03,71.046,0.20939,0.0004357,5.5e-06,-0.077518,0.009
5109,38.8,0.06,70.964,0.2094,0.0004352,5.5e-06,-0.066867,0.011
5110,55.41,0.09,70.865,0.20939,0.0004358,5.5e-06,-0.069507,0.01
5111,47.61,0.04,70.944,0.20939,0.0004357,5.6e-06,-0.07405,0.009
5112,54.56,0.01,71.061,0.20939,0.0004354,5.6e-06,-0.06269,0.013
5113,61.22,0.06,71.068,0.20938,0.0004349,5.6e-06,-0.064043,0.011
5114,59.29,0.15,71.034,0.20939,0.0004347,5.5e-06,-0.061048,0.009
5115,46.46,0.12,71.033,0.2094,0.0004339,5.4e-06,-0.06655,0.007
5116,42.72,0.07,70.941,0.2094,0.000434,5.4e-06,-0.076669,0.008
5117,32.11,0.04,71.144,0.20941,0.000434,5.4e-06,-0.083476,0.009
5118,46.94,0.1,71.174,0.2094,0.000434,5.4e-06,-0.073884,0.01
5119,38.63,0.13,70.983,0.2094,0.0004345,5.3e-06,-0.062262,0.011
5120,50.37,0.04,70.94,0.20939,0.0004347,5.3e-06,-0.065486,0.009
5121,54.61,-0.03,70.841,0.20939,0.0004352,5.5e-06,-0.06393,0.01
5122,68.24,0.11,70.857,0.20938,0.0004353,5.5e-06,-0.070691,0.01
5123,43.44,0.02,70.755,0.2094,0.0004359,5.6e-06,-0.076484,0.012
5124,44.24,0.09,70.514,0.2094,0.000436,5.5e-06,-0.072596,0.011
5125,56.12,0.04,70.693,0.20939,0.0004359,5.6e-06,-0.077283,0.009
5126,55.02,0.06,70.903,0.20939,0.0004361,5.7e-06,-0.077905,0.009
5127,62.58,0.06,70.76,0.20938,0.0004364,5.6e-06,-0.077699,0.011
